date,temp c,ph,do (mg/l),do (%)
06/09/2015,20.66,7.44,7.66,85.59
06/09/2015,20.7,7.44,7.68,85.91
06/09/2015,20.71,7.44,7.67,85.82
06/09/2015,20.71,7.44,7.69,86.1
06/09/2015,20.74,7.44,7.69,86.07
06/09/2015,20.74,7.44,7.72,86.45
06/09/2015,20.78,7.44,7.74,86.69
06/09/2015,20.77,7.45,7.74,86.7
06/09/2015,20.8,7.45,7.73,86.67
06/09/2015,20.8,7.45,7.73,86.7
06/09/2015,20.83,7.45,7.77,87.12
06/09/2015,20.86,7.46,7.82,87.74
06/09/2015,20.87,7.46,7.8,87.59
06/09/2015,20.92,7.47,7.83,88.03
06/09/2015,20.98,7.47,7.85,88.28
06/09/2015,20.95,7.47,7.83,88.05
06/09/2015,21.07,7.47,7.89,88.88
06/09/2015,21.06,7.48,7.91,89.14
06/09/2015,21.11,7.49,7.96,89.78
06/09/2015,21.12,7.49,7.98,90.05
06/09/2015,21.19,7.5,8.07,91.2
06/09/2015,21.38,7.52,8.12,92.11
06/09/2015,21.4,7.52,8.17,92.69
06/09/2015,21.36,7.53,8.19,92.83
06/09/2015,21.37,7.53,8.19,92.83
06/09/2015,21.41,7.55,8.28,93.94
06/09/2015,21.46,7.56,8.36,94.9
06/09/2015,21.45,7.57,8.39,95.26
06/09/2015,21.5,7.59,8.48,96.38
06/09/2015,21.48,7.59,8.46,96.14
06/09/2015,21.55,7.62,8.69,98.87
06/09/2015,21.46,7.62,8.67,98.5
06/09/2015,21.47,7.61,8.68,98.6
06/09/2015,21.52,7.64,8.81,100.2
06/09/2015,21.48,7.62,8.69,98.76
06/09/2015,21.73,7.71,9.14,104.28
06/09/2015,21.73,7.71,9.13,104.19
06/09/2015,21.72,7.72,9.14,104.26
06/09/2015,21.72,7.7,9.1,103.86
06/09/2015,21.71,7.68,9.02,102.94
06/09/2015,21.69,7.69,9.05,103.22
06/09/2015,21.68,7.68,9.01,102.72
06/09/2015,21.76,7.69,8.99,102.71
06/09/2015,21.82,7.68,8.99,102.8
06/09/2015,21.8,7.68,8.98,102.69
06/09/2015,21.8,7.68,8.97,102.51
06/09/2015,21.83,7.67,8.97,102.56
06/09/2015,21.83,7.67,8.97,102.57
06/09/2015,21.86,7.67,8.97,102.67
06/09/2015,21.85,7.67,8.96,102.55
06/09/2015,21.83,7.66,8.94,102.27
06/09/2015,21.82,7.67,8.95,102.35
06/10/2015,21.83,7.67,8.96,102.46
06/10/2015,21.82,7.66,8.98,102.65
06/10/2015,21.83,7.67,8.99,102.78
06/10/2015,21.85,7.66,8.98,102.69
06/10/2015,21.84,7.67,8.97,102.57
06/10/2015,21.83,7.66,8.96,102.43
06/10/2015,21.82,7.66,8.93,102.06
06/10/2015,21.82,7.65,8.89,101.68
06/10/2015,21.8,7.65,8.87,101.38
06/10/2015,21.77,7.64,8.84,100.93
06/10/2015,21.77,7.63,8.8,100.48
06/10/2015,21.75,7.63,8.8,100.52
06/10/2015,21.73,7.64,8.82,100.64
06/10/2015,21.71,7.64,8.82,100.66
06/10/2015,21.72,7.63,8.8,100.38
06/10/2015,21.69,7.63,8.77,100.01
06/10/2015,21.68,7.62,8.76,99.89
06/10/2015,21.65,7.62,8.75,99.74
06/10/2015,21.65,7.61,8.7,99.13
06/10/2015,21.62,7.61,8.67,98.78
06/10/2015,21.58,7.61,8.69,98.86
06/10/2015,21.58,7.61,8.68,98.82
06/10/2015,21.57,7.61,8.68,98.8
06/10/2015,21.56,7.61,8.7,98.93
06/10/2015,21.57,7.61,8.73,99.28
06/10/2015,21.58,7.63,8.78,99.96
06/10/2015,21.74,7.68,9.03,103.04
06/10/2015,21.71,7.67,8.98,102.41
06/10/2015,21.75,7.7,9.11,103.98
06/10/2015,21.89,7.8,9.42,107.8
06/10/2015,22.01,7.86,9.64,110.64
06/10/2015,22.02,7.91,9.76,112.03
06/10/2015,22.03,7.95,9.83,112.87
06/10/2015,22.01,7.94,9.81,112.62
06/10/2015,22.24,8.27,10.54,121.51
06/10/2015,22.39,8.48,10.97,126.77
06/10/2015,22.67,8.68,11.42,132.7
06/10/2015,22.89,8.68,11.42,133.29
06/10/2015,22.95,8.72,11.53,134.74
06/10/2015,22.97,8.75,11.66,136.21
06/10/2015,23.08,8.85,11.99,140.45
06/10/2015,23.14,8.85,11.98,140.49
06/10/2015,23.17,8.86,12.1,141.92
06/10/2015,22.82,8.49,11.43,133.22
06/10/2015,22.83,8.63,11.67,136.01
06/10/2015,22.87,8.64,11.81,137.74
06/10/2015,23.31,8.79,12.36,145.43
06/10/2015,23.24,8.63,11.7,137.49
06/10/2015,23.42,8.5,11.53,135.94
06/10/2015,23.79,8.65,11.82,140.34
06/10/2015,23.28,8.35,11.09,130.47
06/10/2015,23.23,8.31,10.97,128.85
06/10/2015,23.16,8.36,11.03,129.44
06/10/2015,23.44,8.53,11.47,135.33
06/10/2015,23.2,8.38,11.17,131.13
06/10/2015,22.97,8,10.42,121.84
06/10/2015,22.87,8.22,10.83,126.33
06/10/2015,23.23,8.45,11.23,131.98
06/10/2015,24.37,8.91,12.61,151.28
06/10/2015,24.27,8.91,12.65,151.55
06/10/2015,23.95,8.94,13.12,156.24
06/10/2015,24.02,8.98,13.19,157.2
06/10/2015,23.49,8.62,11.81,139.37
06/10/2015,23.26,8.48,11.47,134.81
06/10/2015,23.26,8.48,11.48,134.9
06/10/2015,23.3,8.52,11.49,135.19
06/10/2015,23.64,8.79,12.22,144.64
06/10/2015,23.92,9.07,13.49,160.52
06/10/2015,23.74,8.91,12.69,150.52
06/10/2015,23.61,8.86,12.53,148.2
06/10/2015,23.48,8.71,12.02,141.83
06/10/2015,23.67,8.99,13.06,154.69
06/10/2015,23.61,8.95,12.87,152.22
06/10/2015,23.46,8.7,11.98,141.37
06/10/2015,23.39,8.66,11.77,138.67
06/10/2015,23.38,8.68,11.79,138.93
06/10/2015,23.39,8.73,11.94,140.66
06/10/2015,23.26,8.39,11.16,131.22
06/10/2015,23.3,8.6,11.53,135.66
06/10/2015,23.3,8.58,11.44,134.54
06/10/2015,23.27,8.51,11.27,132.53
06/10/2015,23.27,8.55,11.36,133.56
06/09/2015,21.54,7.64,8.83,100.39
06/09/2015,21.47,7.63,8.71,98.93
06/09/2015,,,,
06/09/2015,21.72,7.79,9.3,106.12
06/09/2015,21.79,7.85,9.5,108.57
06/09/2015,21.75,7.81,9.41,107.43
06/09/2015,21.79,7.93,9.72,111.08
06/09/2015,22.13,8.01,9.89,113.71
06/09/2015,21.97,7.92,9.77,112.05
06/09/2015,21.86,7.84,9.47,108.34
06/09/2015,21.83,7.82,9.39,107.37
06/09/2015,21.91,7.93,9.71,111.17
06/09/2015,21.88,7.89,9.6,109.89
06/09/2015,21.85,7.83,9.47,108.3
06/09/2015,21.86,7.84,9.5,108.75
06/09/2015,21.87,7.87,9.55,109.25
06/09/2015,21.83,7.8,9.39,107.43
06/09/2015,21.81,7.82,9.42,107.66
06/09/2015,21.82,7.82,9.41,107.57
06/09/2015,21.82,7.8,9.41,107.62
06/09/2015,21.8,7.84,9.45,108.01
06/09/2015,21.78,7.78,9.33,106.59
06/09/2015,21.77,7.78,9.33,106.56
06/09/2015,21.82,7.81,9.41,107.54
06/09/2015,21.76,7.74,9.21,105.22
06/09/2015,21.75,7.72,9.16,104.63
06/10/2015,23.25,8.55,11.36,133.51
06/10/2015,23.22,8.58,11.44,134.37
06/10/2015,23.2,8.57,11.38,133.64
06/10/2015,23.23,8.56,11.37,133.58
06/10/2015,23.2,8.53,11.3,132.68
06/10/2015,23.2,8.46,11.13,130.66
06/10/2015,23.18,8.43,11.07,129.97
06/10/2015,23.2,8.35,10.94,128.5
06/10/2015,23.19,8.31,10.86,127.49
06/10/2015,23.2,8.28,10.81,126.84
06/10/2015,23.21,8.26,10.77,126.44
06/10/2015,23.23,8.18,10.63,124.86
06/10/2015,23.24,8.14,10.55,123.89
06/10/2015,23.23,8.1,10.48,123.11
06/11/2015,23.22,8.09,10.46,122.83
06/11/2015,23.22,8.09,10.44,122.55
06/11/2015,23.17,8.08,10.41,122.1
06/11/2015,23.18,8.07,10.39,121.87
06/11/2015,23.15,8.05,10.33,121.19
06/11/2015,23.15,8.04,10.3,120.82
06/11/2015,23.18,8.02,10.28,120.69
06/11/2015,23.29,8.01,10.2,119.97
06/11/2015,23.28,7.99,10.19,119.86
06/11/2015,23.31,7.98,10.15,119.42
06/11/2015,23.25,7.97,10.13,119.09
06/11/2015,23.27,7.96,10.11,118.83
06/11/2015,23.26,7.94,10.09,118.62
06/11/2015,23.26,7.92,10.05,118.11
06/11/2015,23.23,7.92,10.02,117.67
06/11/2015,23.23,7.87,9.91,116.43
06/11/2015,23.22,7.86,9.91,116.36
06/11/2015,23.19,7.87,9.94,116.69
06/11/2015,23.18,7.86,9.88,116
06/11/2015,23.16,7.84,9.86,115.64
06/11/2015,23.14,7.84,9.83,115.3
06/11/2015,23.14,7.8,9.75,114.29
06/11/2015,23.12,7.83,9.82,115.09
06/11/2015,23.1,7.81,9.77,114.56
06/11/2015,23.1,7.79,9.71,113.79
06/11/2015,23.11,7.89,9.93,116.4
06/11/2015,23.1,7.89,9.95,116.65
06/11/2015,23.14,7.91,9.99,117.13
06/11/2015,23.19,8,10.15,119.18
06/11/2015,23.23,8.03,10.2,119.87
06/11/2015,23.23,8.07,10.26,120.48
06/11/2015,23.23,8.06,10.27,120.7
06/11/2015,23.26,8.13,10.4,122.26
06/11/2015,23.3,8.18,10.47,123.21
06/11/2015,23.32,8.2,10.54,123.99
06/11/2015,23.33,8.24,10.61,124.87
06/11/2015,23.34,8.25,10.66,125.47
06/11/2015,23.38,8.33,10.82,127.46
06/11/2015,23.43,8.42,10.99,129.57
06/11/2015,23.5,8.58,11.4,134.62
06/11/2015,23.54,8.57,11.45,135.24
06/11/2015,23.59,8.68,11.74,138.81
06/11/2015,23.64,8.55,11.35,134.32
06/11/2015,23.67,8.57,11.38,134.85
06/11/2015,23.8,8.63,11.52,136.76
06/11/2015,23.8,8.66,11.63,138.12
06/11/2015,23.84,8.69,11.75,139.61
06/11/2015,24.01,8.73,11.88,141.59
06/11/2015,24.09,8.76,11.98,143.07
06/11/2015,24.16,8.72,11.85,141.64
06/11/2015,24.13,8.69,11.76,140.5
06/11/2015,24.24,8.76,11.92,142.71
06/11/2015,24.12,8.66,11.67,139.37
06/11/2015,24.12,8.66,11.7,139.76
06/11/2015,24.05,8.55,11.32,135.05
06/11/2015,24.29,8.73,11.87,142.24
06/11/2015,24.13,8.61,11.53,137.79
06/11/2015,24.52,8.91,12.52,150.63
06/11/2015,24.32,8.8,12.05,144.47
06/11/2015,24.42,8.91,12.54,150.67
06/11/2015,24.26,8.75,11.98,143.47
06/11/2015,24.25,8.78,12.06,144.39
06/11/2015,24.56,8.98,12.81,154.26
06/11/2015,24.19,8.67,11.72,140.16
06/11/2015,24.14,8.69,11.73,140.17
06/11/2015,24.26,8.78,11.96,143.28
06/11/2015,24.21,8.78,11.98,143.35
06/11/2015,24.19,8.75,11.93,142.73
06/11/2015,24.29,8.89,12.42,148.82
06/11/2015,24.31,8.94,12.63,151.42
06/11/2015,24.47,9.07,13.25,159.24
06/11/2015,24.5,9.11,13.44,161.7
06/11/2015,24.48,9.05,13.09,157.42
06/11/2015,24.46,9,12.88,154.8
06/11/2015,24.33,8.88,12.37,148.35
06/11/2015,24.32,8.89,12.38,148.46
06/11/2015,24.27,8.88,12.4,148.56
06/11/2015,24.26,8.87,12.39,148.42
06/11/2015,24.25,8.9,12.38,148.19
06/11/2015,24.23,8.88,12.31,147.35
06/11/2015,24.22,8.91,12.4,148.44
06/11/2015,24.21,8.92,12.4,148.3
06/11/2015,24.17,8.87,12.29,146.97
06/11/2015,24.17,8.85,12.18,145.62
06/11/2015,24.14,8.81,12.06,144.05
06/11/2015,24.12,8.79,11.97,142.93
06/11/2015,24.08,8.77,11.89,141.9
06/11/2015,24.08,8.74,11.78,140.64
06/11/2015,24.06,8.72,11.71,139.74
06/11/2015,24.04,8.71,11.64,138.83
06/11/2015,,,,
06/11/2015,24.01,8.64,11.37,135.54
06/11/2015,23.99,8.62,11.35,135.21
06/11/2015,23.97,8.59,11.22,133.64
06/11/2015,23.95,8.63,11.4,135.7
06/11/2015,23.93,8.64,11.43,136.06
06/12/2015,23.92,8.57,11.22,133.5
06/12/2015,23.94,8.43,10.86,129.27
06/12/2015,23.92,8.44,10.88,129.44
06/12/2015,23.9,8.43,10.84,128.91
06/12/2015,23.89,8.4,10.8,128.4
06/12/2015,23.87,8.39,10.76,127.93
06/12/2015,23.88,8.39,10.73,127.61
06/12/2015,23.85,8.37,10.69,127.07
06/12/2015,,,,
06/12/2015,23.83,8.34,10.63,126.28
06/12/2015,23.82,8.32,10.58,125.66
06/12/2015,23.87,8.26,10.46,124.39
06/12/2015,23.98,8.21,10.36,123.41
06/12/2015,23.96,8.2,10.34,123.14
06/12/2015,23.94,8.18,10.3,122.6
06/12/2015,24.78,9.06,13.5,163.28
06/12/2015,24.83,9.16,14.3,173.09
06/12/2015,24.8,9.13,14.08,170.3
06/12/2015,25.02,9.21,14.59,177.25
06/12/2015,24.7,9.06,13.59,164.03
06/12/2015,24.79,9,13.21,159.77
06/12/2015,24.6,8.91,12.75,153.73
06/12/2015,24.61,8.89,12.66,152.67
06/12/2015,24.66,8.86,12.45,150.23
06/12/2015,24.64,8.84,12.31,148.47
06/12/2015,24.7,8.83,12.25,147.89
06/12/2015,24.87,8.88,12.37,149.78
06/12/2015,24.77,8.86,12.37,149.56
06/12/2015,24.94,9,13.04,158.13
06/12/2015,24.73,8.9,12.49,150.94
06/12/2015,24.67,8.78,12.41,149.73
06/12/2015,24.41,8.7,11.73,140.9
06/12/2015,24.19,8.48,11.07,132.46
06/12/2015,24.55,8.78,11.95,143.93
06/12/2015,24.39,8.76,11.78,141.43
06/12/2015,24.52,8.8,11.9,143.26
06/12/2015,24.39,8.66,11.45,137.47
06/12/2015,24.77,8.95,12.5,151.1
06/12/2015,24.26,8.58,11.3,135.39
06/12/2015,24.07,8.48,10.98,131.08
06/12/2015,23.87,8.32,10.67,126.86
06/12/2015,24.41,8.71,11.79,141.6
06/12/2015,23.88,8.32,10.74,127.74
06/12/2015,23.89,8.31,10.74,127.7
06/12/2015,23.73,8.21,10.53,124.8
06/12/2015,23.62,8.07,10.26,121.38
06/12/2015,23.67,8.11,10.31,122.12
06/12/2015,23.8,8.23,10.47,124.34
06/12/2015,23.8,8.36,10.68,126.78
06/12/2015,23.88,8.38,10.7,127.26
06/12/2015,23.96,8.61,11.18,133.2
06/12/2015,23.91,8.58,11.11,132.15
06/12/2015,23.91,8.55,10.99,130.8
06/12/2015,23.9,8.54,10.99,130.75
06/12/2015,23.88,8.59,11.11,132.13
06/12/2015,23.76,8.54,10.98,130.29
06/12/2015,23.72,8.39,10.64,126.11
06/12/2015,23.76,7.97,9.8,116.26
06/12/2015,23.74,7.92,9.68,114.86
06/12/2015,23.68,7.87,9.61,113.83
06/12/2015,23.64,7.99,9.85,116.62
06/12/2015,23.63,8.09,10.05,118.92
06/12/2015,23.63,8.13,10.1,119.56
06/12/2015,23.64,8.22,10.28,121.68
06/13/2015,23.63,8.13,10.09,119.38
06/13/2015,23.63,8.17,10.18,120.46
06/13/2015,23.61,8.09,10.01,118.47
06/13/2015,23.6,8.1,9.99,118.16
06/13/2015,23.59,8.07,9.93,117.49
06/13/2015,23.58,8.06,9.93,117.4
06/13/2015,23.6,7.82,9.39,111.01
06/13/2015,,,,
06/13/2015,23.63,7.79,9.29,109.94
06/13/2015,23.63,7.76,9.22,109.08
06/13/2015,23.62,7.76,9.2,108.85
06/13/2015,23.62,7.74,9.16,108.33
06/13/2015,23.61,7.72,9.09,107.49
06/13/2015,23.61,7.72,9.11,107.78
06/13/2015,23.63,7.71,9.04,106.97
06/13/2015,23.65,7.7,9.02,106.73
06/13/2015,23.65,7.69,8.97,106.25
06/13/2015,23.67,7.68,8.93,105.71
06/13/2015,23.66,7.67,8.92,105.67
06/13/2015,23.66,7.66,8.87,105.07
06/13/2015,23.66,7.66,8.87,105.01
06/13/2015,23.66,7.66,8.85,104.8
06/13/2015,23.67,7.65,8.84,104.65
06/13/2015,23.69,7.65,8.84,104.7
06/13/2015,23.71,7.64,8.83,104.7
06/13/2015,23.7,7.64,8.83,104.63
06/13/2015,23.68,7.64,8.82,104.46
06/13/2015,23.69,7.63,8.81,104.39
06/13/2015,23.69,7.63,8.77,103.9
06/13/2015,23.69,7.63,8.79,104.19
06/13/2015,23.69,7.66,8.88,105.2
06/13/2015,23.68,7.65,8.85,104.8
06/13/2015,23.69,7.68,8.91,105.59
06/13/2015,23.7,7.71,9.02,106.94
06/13/2015,23.69,7.72,9.01,106.79
06/13/2015,23.74,7.88,9.4,111.48
06/13/2015,23.75,7.95,9.56,113.44
06/13/2015,23.82,8.03,9.71,115.35
06/13/2015,24.08,8.09,9.86,117.71
06/13/2015,24.19,8.07,9.84,117.73
06/13/2015,24.19,8.18,10.07,120.44
06/13/2015,24.08,8.19,10.09,120.42
06/13/2015,24.05,8.16,10,119.26
06/13/2015,23.99,8.01,9.68,115.39
06/12/2015,23.92,8.17,10.27,122.24
06/12/2015,23.94,8.15,10.24,121.95
06/12/2015,23.92,8.13,10.19,121.32
06/12/2015,23.9,8.13,10.2,121.29
06/12/2015,23.89,8.11,10.15,120.75
06/12/2015,23.89,8.11,10.17,120.99
06/12/2015,23.88,8.11,10.16,120.85
06/12/2015,23.89,8.1,10.15,120.75
06/12/2015,23.89,8.1,10.17,120.96
06/12/2015,23.9,8.09,10.15,120.7
06/12/2015,23.89,8.08,10.13,120.44
06/12/2015,23.88,8.12,10.21,121.44
06/12/2015,23.88,8.08,10.13,120.52
06/12/2015,23.87,8.09,10.14,120.61
06/12/2015,23.87,8.1,10.18,121.01
06/12/2015,23.89,8.24,10.46,124.35
06/12/2015,23.96,8.48,11.01,131.08
06/12/2015,24.12,8.59,11.29,134.9
06/12/2015,24.2,8.7,11.66,139.47
06/12/2015,24.29,8.83,12.14,145.43
06/12/2015,24.49,8.91,12.48,150.11
06/12/2015,24.58,8.96,12.74,153.54
06/12/2015,24.71,9.04,13.22,159.63
06/12/2015,24.96,9.16,13.96,169.4
06/12/2015,24.83,9.12,13.8,167.07
06/12/2015,24.55,8.93,12.81,154.26
06/12/2015,24.5,8.86,12.5,150.39
06/12/2015,24.67,9.02,13.24,159.76
06/12/2015,24.7,8.91,12.43,150.04
06/12/2015,24.57,8.89,12.62,151.95
06/12/2015,24.51,8.87,12.58,151.34
06/12/2015,24.6,8.95,12.9,155.45
06/13/2015,24.06,8.47,10.76,128.33
06/13/2015,23.99,8.51,11.11,132.32
06/13/2015,24.09,8.31,10.52,125.6
06/13/2015,24.1,8.89,12.31,146.96
06/13/2015,24.08,8.62,11.39,135.96
06/13/2015,24.28,8.87,12.15,145.59
06/13/2015,24.35,8.8,11.87,142.38
06/13/2015,24.43,8.73,11.62,139.55
06/13/2015,24.52,8.77,11.76,141.51
06/13/2015,,,,
06/13/2015,24.74,8.76,11.67,140.95
06/13/2015,25.05,8.78,11.75,142.81
06/13/2015,25.02,8.6,11.29,137.1
06/13/2015,25.04,8.6,11.26,136.8
06/13/2015,25.38,8.45,10.86,132.8
06/13/2015,25.1,8.29,10.56,128.45
06/13/2015,25.14,8.31,10.5,127.74
06/13/2015,25.07,8.25,10.45,127.07
06/13/2015,24.97,8.08,10.06,122.11
06/13/2015,24.9,7.95,9.74,118.09
06/13/2015,25.15,7.98,9.83,119.63
06/13/2015,25.32,8.19,10.22,124.85
06/13/2015,25.32,8.33,10.54,128.75
06/13/2015,25.18,8.28,10.43,127.06
06/13/2015,25.16,7.92,9.61,117.05
06/13/2015,25.11,7.9,9.6,116.79
06/13/2015,24.99,7.86,9.57,116.16
06/13/2015,24.98,7.84,9.53,115.67
06/13/2015,24.99,7.94,9.73,118.08
06/13/2015,24.97,7.86,9.58,116.2
06/13/2015,24.98,8.02,9.87,119.8
06/13/2015,24.96,8.06,9.95,120.7
06/13/2015,24.93,8.06,9.95,120.67
06/13/2015,24.88,7.98,9.81,118.78
06/13/2015,24.9,8.08,9.97,120.78
06/13/2015,24.86,8.03,9.87,119.47
06/13/2015,24.83,7.99,9.81,118.71
06/13/2015,24.79,7.91,9.64,116.59
06/13/2015,24.77,7.9,9.63,116.46
06/13/2015,24.75,7.88,9.61,116.08
06/13/2015,24.74,7.88,9.6,116.01
06/13/2015,24.71,7.87,9.56,115.41
06/13/2015,24.7,7.83,9.48,114.44
06/13/2015,24.71,7.8,9.39,113.4
06/13/2015,24.74,7.77,9.3,112.31
06/13/2015,24.75,7.82,9.38,113.35
06/13/2015,24.77,7.83,9.39,113.56
06/13/2015,24.76,7.81,9.34,112.83
06/13/2015,24.76,7.82,9.36,113.08
06/13/2015,24.76,7.82,9.35,112.99
06/13/2015,24.77,7.82,9.35,113.02
06/13/2015,24.75,7.8,9.28,112.11
06/14/2015,24.75,7.76,9.2,111.19
06/14/2015,24.76,7.76,9.18,110.95
06/14/2015,24.76,7.75,9.13,110.39
06/14/2015,24.75,7.73,9.07,109.65
06/14/2015,24.74,7.71,9.03,109.09
06/14/2015,24.73,7.73,9.05,109.32
06/14/2015,24.73,7.75,9.11,110.05
06/14/2015,24.72,7.74,9.07,109.59
06/14/2015,24.72,7.73,9.05,109.27
06/14/2015,24.71,7.72,9.01,108.78
06/14/2015,24.69,7.7,8.96,108.12
06/14/2015,24.67,7.69,8.9,107.43
06/14/2015,24.68,7.67,8.86,106.93
06/14/2015,24.65,7.66,8.83,106.47
06/14/2015,24.66,7.66,8.8,106.2
06/14/2015,24.64,7.65,8.77,105.79
06/14/2015,24.64,7.64,8.74,105.43
06/14/2015,24.62,7.63,8.7,104.93
06/14/2015,24.63,7.63,8.71,105.08
06/14/2015,24.63,7.62,8.68,104.61
06/14/2015,24.64,7.6,8.61,103.81
06/14/2015,24.62,7.58,8.54,102.94
06/14/2015,24.65,7.58,8.56,103.2
06/14/2015,24.65,7.58,8.55,103.1
06/14/2015,24.64,7.58,8.54,102.94
06/14/2015,24.62,7.58,8.55,103.06
06/14/2015,24.62,7.57,8.53,102.83
06/14/2015,24.61,7.58,8.57,103.25
06/14/2015,24.68,7.61,8.7,105.03
06/14/2015,24.72,7.63,8.77,105.94
06/14/2015,24.77,7.7,8.98,108.58
06/14/2015,24.79,7.71,9,108.8
06/14/2015,24.79,7.69,8.96,108.3
06/14/2015,24.79,7.69,8.98,108.56
06/14/2015,24.83,7.74,9.11,110.21
06/14/2015,25.04,7.91,9.54,115.85
06/14/2015,25.18,8.04,9.77,119.04
06/14/2015,25.17,7.95,9.58,116.65
06/14/2015,25.05,7.83,9.29,112.85
06/14/2015,25.05,7.89,9.46,114.91
06/14/2015,25.08,8.03,9.79,119.06
06/14/2015,25.1,8.14,10.06,122.29
06/14/2015,25.12,8.19,10.15,123.51
06/14/2015,25.13,8.27,10.31,125.51
06/14/2015,25.16,8.3,10.39,126.51
06/14/2015,25.21,8.32,10.44,127.24
06/14/2015,25.23,8.3,10.39,126.61
06/14/2015,25.26,8.33,10.44,127.31
06/14/2015,25.35,8.56,10.98,134.1
06/14/2015,25.37,8.57,10.98,134.24
06/14/2015,25.38,8.62,11.15,136.28
06/14/2015,25.44,8.68,11.34,138.76
06/14/2015,25.29,8.35,10.49,128.06
06/14/2015,25.46,8.67,11.29,138.18
06/14/2015,25.43,8.67,11.28,138.07
06/14/2015,25.29,8.4,10.61,129.45
06/14/2015,25.31,8.41,10.52,128.5
06/14/2015,25.43,8.56,10.87,132.95
06/14/2015,25.38,8.57,10.92,133.55
06/14/2015,25.21,8.35,10.35,126.19
06/14/2015,25.28,8.34,10.28,125.47
06/14/2015,25.22,8.18,10.02,122.09
06/14/2015,25.14,8.19,10.07,122.55
06/14/2015,25.05,8.07,9.81,119.22
06/14/2015,25,8.01,9.68,117.58
06/14/2015,24.92,7.88,9.44,114.43
06/14/2015,24.85,7.85,9.36,113.28
06/14/2015,24.86,7.88,9.4,113.87
06/14/2015,24.89,7.94,9.56,115.84
06/14/2015,24.91,8.02,9.78,118.58
06/14/2015,24.88,7.93,9.59,116.24
06/14/2015,24.88,7.88,9.57,115.9
06/14/2015,24.88,7.86,9.54,115.54
