date,temp c,ph,do (mg/l),do (%)
08/31/2015,29.5,9.09,12.12,159.89
08/31/2015,29.53,9.1,12.17,160.62
08/31/2015,29.53,9.09,12.14,160.21
08/31/2015,29.47,9.08,12.05,158.81
08/31/2015,29.63,9.12,12.36,163.41
08/31/2015,29.72,9.13,12.43,164.59
08/31/2015,29.62,9.12,12.26,162.12
08/31/2015,29.6,9.11,12.32,162.83
08/31/2015,29.52,9.09,12.12,159.97
08/31/2015,29.48,9.1,12.21,160.96
08/31/2015,29.41,9.1,12.18,160.46
08/31/2015,29.19,9.05,11.73,153.92
08/31/2015,29.38,9.12,12.2,160.54
08/31/2015,29.42,9.14,12.36,162.76
08/31/2015,29.26,9.09,12,157.58
08/31/2015,29.24,9.11,12.05,158.29
08/31/2015,29.29,9.12,12.19,160.26
08/31/2015,29.16,9.05,11.73,153.86
08/31/2015,29.12,9.05,11.67,152.95
08/31/2015,29.12,9.04,11.64,152.5
08/31/2015,29.11,9.06,11.78,154.3
08/31/2015,29.12,9.08,11.82,154.88
08/31/2015,29.11,9.06,11.72,153.62
08/31/2015,29.08,9.09,11.89,155.68
08/31/2015,29.04,9.08,11.87,155.3
08/31/2015,29.07,9.07,11.7,153.21
08/31/2015,29.05,9.07,11.78,154.15
08/31/2015,29.03,9.08,11.76,153.84
08/31/2015,29.02,9.06,11.57,151.33
08/31/2015,29,9.06,11.48,150.11
08/31/2015,28.97,9.06,11.37,148.67
08/31/2015,28.96,9.02,11.35,148.37
08/31/2015,28.93,9.04,11.32,147.89
08/31/2015,28.94,9.04,11.31,147.71
08/31/2015,28.91,9.03,11.33,147.96
08/31/2015,28.9,9.03,11.25,146.85
08/31/2015,28.88,9.01,11.03,143.92
08/31/2015,28.84,9.01,10.98,143.22
08/30/2015,29.15,9.03,11.89,155.93
08/30/2015,29.14,9.03,11.97,156.86
08/30/2015,29.08,9.04,11.92,156.04
08/30/2015,29.1,9.05,12.03,157.6
08/30/2015,28.8,8.95,11.48,149.57
08/30/2015,28.75,8.95,11.48,149.52
08/30/2015,28.73,8.98,11.54,150.17
08/30/2015,28.74,8.98,11.65,151.65
08/30/2015,28.75,8.95,11.26,146.55
08/30/2015,28.7,8.92,11.04,143.66
08/30/2015,28.66,8.9,10.93,142.13
08/30/2015,28.61,8.91,11,142.86
08/30/2015,28.63,8.95,11.28,146.52
08/30/2015,28.63,8.93,11.14,144.8
08/30/2015,28.61,8.92,11.08,143.97
08/30/2015,28.58,8.89,10.87,141.15
08/30/2015,28.56,8.91,10.97,142.35
08/30/2015,28.54,8.91,11.05,143.41
08/30/2015,28.5,8.91,11,142.55
08/30/2015,28.5,8.91,10.97,142.25
08/30/2015,28.5,8.9,10.89,141.16
08/30/2015,28.48,8.9,10.85,140.6
08/30/2015,28.47,8.9,10.85,140.62
08/30/2015,28.45,8.9,10.79,139.74
08/30/2015,28.45,8.89,10.71,138.76
08/30/2015,28.44,8.89,10.74,139.1
08/30/2015,28.42,8.9,10.76,139.24
08/30/2015,28.4,8.89,10.69,138.39
08/30/2015,28.39,8.87,10.58,136.88
08/30/2015,28.36,8.89,10.68,138.07
08/30/2015,28.35,8.87,10.53,136.12
08/30/2015,28.33,8.86,10.48,135.44
08/30/2015,28.32,8.86,10.48,135.46
08/30/2015,28.31,8.85,10.45,135.05
08/30/2015,28.28,8.84,10.4,134.23
08/30/2015,28.27,8.82,10.25,132.38
08/30/2015,28.25,8.8,10.1,130.35
08/30/2015,28.24,8.79,10.05,129.68
08/30/2015,28.29,8.84,10.23,132.05
08/31/2015,28.25,8.83,10.18,131.4
08/31/2015,28.25,8.82,10.13,130.73
08/31/2015,28.22,8.81,10.08,130.01
08/31/2015,28.23,8.81,10.06,129.82
08/31/2015,28.21,8.8,9.98,128.71
08/31/2015,28.2,8.79,9.97,128.61
08/31/2015,28.2,8.79,9.93,128.08
08/31/2015,28.22,8.78,9.87,127.34
08/31/2015,28.2,8.78,9.82,126.62
08/31/2015,28.18,8.78,9.8,126.32
08/31/2015,28.18,8.77,9.76,125.74
08/31/2015,28.14,8.76,9.73,125.33
08/31/2015,28.11,8.75,9.68,124.68
08/31/2015,28.12,8.74,9.61,123.72
08/31/2015,28.11,8.74,9.59,123.4
08/31/2015,28.11,8.72,9.51,122.44
08/31/2015,28.1,8.72,9.48,122.05
08/31/2015,28.11,8.71,9.43,121.39
08/31/2015,28.09,8.69,9.38,120.75
08/31/2015,28.06,8.68,9.31,119.78
08/31/2015,28.06,8.68,9.29,119.45
08/31/2015,28.04,8.67,9.26,119.02
08/31/2015,28.04,8.67,9.24,118.8
08/31/2015,28.08,8.67,9.24,118.84
08/31/2015,28.08,8.66,9.22,118.58
08/31/2015,28.05,8.67,9.23,118.72
08/31/2015,28.06,8.66,9.21,118.4
08/31/2015,28.05,8.66,9.24,118.85
08/31/2015,28.06,8.67,9.25,118.99
08/31/2015,28.04,8.71,9.41,120.94
08/31/2015,28.15,8.76,9.69,124.84
08/31/2015,28.19,8.78,9.78,126.09
08/31/2015,28.24,8.82,9.99,128.85
08/31/2015,28.36,8.87,10.22,132.18
08/31/2015,28.41,8.89,10.35,134.01
08/31/2015,28.45,8.9,10.42,134.99
08/31/2015,28.51,8.9,10.52,136.45
08/31/2015,28.6,8.93,10.66,138.36
08/31/2015,28.62,8.92,10.75,139.66
08/31/2015,28.8,8.94,10.83,141.1
08/31/2015,28.93,8.97,11.04,144.13
08/31/2015,28.99,8.99,11.19,146.24
08/31/2015,29.02,9,11.37,148.73
08/31/2015,29.07,9.02,11.51,150.66
08/31/2015,29.04,9.03,11.57,151.47
08/31/2015,28.98,8.99,11.3,147.71
08/31/2015,29.21,9.05,11.83,155.34
08/31/2015,29.26,9.08,12.05,158.26
08/29/2015,27.2,8.46,8.9,112.73
08/29/2015,27.22,8.52,9.05,114.62
08/29/2015,27.27,8.55,9.28,117.7
08/29/2015,27.29,8.58,9.34,118.54
08/29/2015,27.31,8.62,9.5,120.57
08/29/2015,27.33,8.64,9.6,121.87
08/29/2015,27.38,8.69,9.81,124.7
08/29/2015,27.45,8.72,9.96,126.72
08/29/2015,27.71,8.8,10.33,132
08/29/2015,27.87,8.81,10.48,134.34
08/29/2015,27.9,8.8,10.51,134.79
08/29/2015,27.95,8.82,10.62,136.27
08/29/2015,27.99,8.81,10.59,136.01
08/29/2015,28.04,8.81,10.59,136.15
08/29/2015,28.11,8.82,10.73,138.09
08/29/2015,28.08,8.84,10.8,138.95
08/29/2015,28.06,8.86,11.01,141.62
08/29/2015,28.27,8.91,11.15,143.89
08/29/2015,28.26,8.83,10.73,138.55
08/29/2015,28.36,8.84,10.78,139.4
08/29/2015,28.37,8.86,10.94,141.45
08/29/2015,28.38,8.88,11,142.26
08/29/2015,28.37,8.88,11.07,143.21
08/29/2015,28.33,8.89,11.1,143.39
08/29/2015,28.37,8.92,11.29,145.94
08/29/2015,28.44,8.93,11.48,148.58
08/29/2015,28.3,8.87,11.1,143.38
08/29/2015,28.45,8.96,11.62,150.47
08/29/2015,28.38,8.93,11.39,147.26
08/29/2015,28.45,8.97,11.62,150.41
08/29/2015,28.32,8.9,11.27,145.65
08/29/2015,28.37,8.92,11.4,147.41
08/29/2015,28.42,8.98,11.79,152.59
08/29/2015,28.45,9.03,12.05,156.03
08/29/2015,28.41,9.01,12.01,155.48
08/29/2015,28.44,9.03,12.16,157.47
08/29/2015,28.44,9.02,12.07,156.33
08/29/2015,28.39,8.97,11.75,151.99
08/29/2015,28.37,8.96,11.68,151.05
08/29/2015,28.34,8.96,11.67,150.79
08/29/2015,28.33,8.96,11.59,149.82
08/29/2015,28.29,8.98,11.77,152.02
08/29/2015,28.23,8.93,11.44,147.55
08/29/2015,28.17,8.9,11.27,145.25
08/29/2015,28.14,8.86,10.98,141.45
08/29/2015,28.11,8.83,10.88,140.02
08/29/2015,28.06,8.83,10.86,139.7
08/29/2015,28.05,8.83,10.8,138.92
08/29/2015,28.01,8.82,10.77,138.43
08/29/2015,28.02,8.82,10.77,138.44
08/29/2015,27.99,8.81,10.64,136.63
08/29/2015,27.98,8.8,10.43,133.98
08/29/2015,27.94,8.79,10.35,132.86
08/29/2015,27.9,8.77,10.35,132.76
08/29/2015,27.89,8.76,10.35,132.78
08/29/2015,27.89,8.77,10.32,132.39
08/29/2015,27.86,8.79,10.44,133.78
08/29/2015,27.85,8.74,10.14,129.98
08/29/2015,27.83,8.77,10.28,131.71
08/29/2015,27.8,8.75,10.2,130.61
08/29/2015,27.79,8.74,10.13,129.63
08/29/2015,27.74,8.73,10.09,129.01
08/29/2015,27.75,8.74,10.12,129.41
08/29/2015,27.7,8.73,10.09,129.01
08/29/2015,27.71,8.73,10.08,128.83
08/29/2015,27.68,8.72,10.05,128.35
08/29/2015,27.64,8.71,9.98,127.37
08/29/2015,27.64,8.68,9.86,125.94
08/30/2015,27.62,8.7,9.92,126.64
08/30/2015,27.61,8.69,9.87,125.9
08/30/2015,27.59,8.67,9.73,124.11
08/30/2015,27.56,8.65,9.66,123.1
08/30/2015,27.57,8.68,9.77,124.62
08/30/2015,27.55,8.67,9.73,124.02
08/30/2015,27.56,8.66,9.71,123.79
08/30/2015,27.57,8.66,9.65,122.99
08/30/2015,27.56,8.66,9.61,122.56
08/30/2015,27.56,8.65,9.57,122.05
08/30/2015,27.58,8.65,9.54,121.61
08/30/2015,27.57,8.65,9.52,121.4
08/30/2015,27.53,8.63,9.49,120.88
08/30/2015,27.51,8.63,9.45,120.32
08/30/2015,27.52,8.63,9.42,120.02
08/30/2015,27.52,8.6,9.31,118.57
08/30/2015,27.53,8.59,9.28,118.28
08/30/2015,27.51,8.59,9.25,117.79
08/30/2015,27.52,8.58,9.21,117.39
08/30/2015,27.5,8.57,9.21,117.22
08/30/2015,27.45,8.56,9.15,116.4
08/30/2015,27.47,8.55,9.08,115.53
08/30/2015,27.45,8.56,9.1,115.84
08/30/2015,27.45,8.54,9.03,114.86
08/30/2015,27.45,8.55,9.08,115.56
08/30/2015,27.45,8.55,9.09,115.61
08/30/2015,27.45,8.56,9.11,115.89
08/30/2015,27.46,8.58,9.17,116.66
08/30/2015,27.45,8.56,9.15,116.46
08/30/2015,27.48,8.6,9.28,118.12
08/30/2015,27.54,8.65,9.45,120.47
08/30/2015,27.57,8.64,9.5,121.09
08/30/2015,27.61,8.69,9.68,123.5
08/30/2015,27.62,8.7,9.7,123.81
08/30/2015,27.84,8.78,10.02,128.37
08/30/2015,28.01,8.83,10.24,131.61
08/30/2015,28.01,8.82,10.36,133.1
08/30/2015,28.07,8.84,10.46,134.63
08/30/2015,28.13,8.82,10.46,134.65
08/30/2015,28.29,8.86,10.59,136.73
08/30/2015,28.48,8.89,10.73,139.01
08/30/2015,28.67,8.89,10.88,141.41
08/30/2015,28.8,8.91,10.93,142.42
08/30/2015,28.74,8.91,11.05,143.9
08/30/2015,28.61,8.94,11.3,146.76
08/30/2015,28.7,8.93,11.16,145.12
08/30/2015,28.88,8.96,11.24,146.65
08/30/2015,28.9,8.95,11.36,148.33
08/30/2015,28.94,8.96,11.42,149.2
08/30/2015,28.95,8.95,11.33,148.02
08/30/2015,28.88,8.94,11.31,147.6
08/30/2015,28.86,8.94,11.29,147.19
08/30/2015,28.84,8.94,11.35,147.95
08/30/2015,28.81,8.95,11.36,148.1
08/30/2015,28.82,8.97,11.51,149.96
08/30/2015,28.79,8.96,11.47,149.41
08/30/2015,28.95,8.99,11.6,151.59
08/31/2015,28.83,9,10.96,142.97
08/31/2015,,,,
08/31/2015,28.79,8.99,10.86,141.54
08/31/2015,28.78,8.98,10.73,139.83
08/31/2015,28.76,8.97,10.54,137.32
08/31/2015,28.81,8.96,10.57,137.79
08/31/2015,28.79,8.96,10.55,137.41
08/31/2015,28.77,8.95,10.51,136.95
08/31/2015,28.73,8.94,10.45,136.07
08/31/2015,28.73,8.94,10.42,135.6
09/01/2015,28.69,8.92,10.35,134.62
09/01/2015,28.7,8.92,10.35,134.66
09/01/2015,28.68,8.9,10.17,132.21
09/01/2015,28.66,8.9,10.17,132.16
09/01/2015,28.61,8.89,10.05,130.55
09/01/2015,28.59,8.87,9.93,128.99
09/01/2015,28.6,8.85,9.8,127.29
09/01/2015,28.56,8.85,9.81,127.26
09/01/2015,28.54,8.85,9.8,127.15
09/01/2015,28.51,8.84,9.7,125.75
09/01/2015,28.5,8.85,9.82,127.27
09/01/2015,28.49,8.85,9.77,126.67
09/01/2015,28.48,8.84,9.72,126.02
09/01/2015,28.42,8.81,9.55,123.68
09/01/2015,28.43,8.8,9.47,122.63
09/01/2015,28.4,8.8,9.46,122.48
09/01/2015,28.35,8.79,9.41,121.69
09/01/2015,28.34,8.76,9.26,119.73
09/01/2015,28.31,8.78,9.29,120.06
09/01/2015,28.29,8.78,9.31,120.31
09/01/2015,28.22,8.78,9.36,120.71
09/01/2015,28.21,8.76,9.26,119.51
09/01/2015,28.18,8.77,9.29,119.73
09/01/2015,28.16,8.72,9.01,116.1
09/01/2015,28.14,8.7,8.88,114.41
09/01/2015,28.11,8.73,9.02,116.16
09/01/2015,28.08,8.76,9.29,119.52
09/01/2015,28.05,8.75,9.15,117.69
09/01/2015,28.05,8.78,9.4,120.89
09/01/2015,28.12,8.89,10,128.83
09/01/2015,28.16,8.9,10.09,130.02
09/01/2015,28.15,8.86,9.87,127.18
09/01/2015,28.16,8.85,9.81,126.46
09/01/2015,28.17,8.84,9.74,125.61
09/01/2015,28.34,9.01,10.86,140.39
09/01/2015,28.43,9.05,11.16,144.56
09/01/2015,28.44,9.05,11.2,145.07
09/01/2015,28.43,9.03,11.05,143.13
09/01/2015,28.39,8.98,10.77,139.42
09/01/2015,28.5,9.05,11.22,145.51
09/01/2015,28.38,8.98,10.7,138.36
09/01/2015,28.38,8.99,10.74,138.9
09/01/2015,28.49,9.02,10.93,141.67
09/01/2015,28.68,9.09,11.4,148.21
09/01/2015,28.68,9.12,11.8,153.45
09/01/2015,28.52,9.03,11.16,144.77
09/01/2015,28.64,9.12,11.86,154.14
09/01/2015,28.68,9.15,11.99,155.98
09/01/2015,28.74,9.16,12.09,157.44
09/01/2015,28.81,9.18,12.27,159.97
09/01/2015,28.81,9.19,12.36,161.08
09/01/2015,28.97,9.24,12.64,165.18
09/01/2015,28.97,9.25,12.91,168.73
09/01/2015,28.86,9.28,13.41,174.91
09/01/2015,29.11,9.29,13.41,175.71
09/01/2015,28.44,9.21,12.87,166.67
09/01/2015,28.65,9.3,13.63,177.15
09/01/2015,28.79,9.27,13.36,174.13
09/01/2015,28.6,9.18,12.79,166.17
09/01/2015,28.42,9.18,12.85,166.35
09/01/2015,28.62,9.25,13.36,173.59
09/01/2015,28.63,9.25,13.19,171.43
09/01/2015,28.82,9.28,13.33,173.85
09/01/2015,28.81,9.3,13.4,174.72
09/01/2015,28.74,9.29,13.35,173.8
09/01/2015,28.69,9.29,13.38,174.07
09/01/2015,28.59,9.26,13.21,171.51
09/01/2015,28.57,9.28,13.32,172.91
09/01/2015,28.61,9.28,13.13,170.64
09/01/2015,28.55,9.2,12.23,158.73
09/01/2015,28.56,9.14,11.9,154.38
09/01/2015,28.41,9.01,10.78,139.59
09/01/2015,28.19,8.9,10.13,130.64
09/01/2015,28.51,9.22,12.34,160.07
09/01/2015,28.38,9.13,11.87,153.54
09/01/2015,28.41,9.19,12.1,156.56
09/01/2015,28.2,8.98,10.71,138.17
09/01/2015,28.15,9.05,11.14,143.59
09/01/2015,28.15,8.99,10.65,137.19
09/01/2015,28.05,9.04,11.05,142.2
09/01/2015,28.08,9.08,11.32,145.66
09/01/2015,28.01,8.98,10.7,137.55
09/01/2015,27.96,9.01,10.73,137.75
09/01/2015,27.92,9.01,10.78,138.39
09/01/2015,27.9,8.97,10.53,135.15
09/01/2015,27.86,9.01,10.87,139.38
09/01/2015,27.85,9.06,11.18,143.35
09/01/2015,27.85,9.06,11.11,142.43
09/01/2015,27.84,9.03,10.92,140
09/01/2015,27.81,9.02,10.85,138.95
09/01/2015,27.78,9,10.76,137.79
09/01/2015,27.7,8.88,10.16,129.86
09/01/2015,27.71,8.9,10.24,130.98
09/01/2015,27.68,8.89,10.16,129.87
09/01/2015,27.68,8.91,10.13,129.46
09/01/2015,27.63,8.88,9.93,126.83
09/02/2015,27.62,8.88,9.89,126.27
09/02/2015,27.61,8.92,10.14,129.48
09/02/2015,27.59,8.92,10.15,129.52
09/02/2015,27.52,8.72,9.21,117.32
09/02/2015,27.53,8.74,9.21,117.34
09/02/2015,27.5,8.74,9.24,117.73
09/02/2015,27.48,8.74,9.26,117.91
09/02/2015,27.48,8.72,9.19,116.98
09/02/2015,27.47,8.73,9.2,117.16
09/02/2015,27.47,8.71,9.14,116.34
09/02/2015,27.46,8.7,9.07,115.41
09/02/2015,27.42,8.69,9.04,115.05
09/02/2015,27.43,8.67,8.94,113.75
09/02/2015,27.39,8.67,8.92,113.47
09/02/2015,27.37,8.68,8.99,114.21
09/02/2015,27.37,8.68,8.93,113.43
09/02/2015,27.35,8.67,8.92,113.32
09/02/2015,27.34,8.66,8.84,112.33
09/02/2015,27.31,8.65,8.81,111.79
09/03/2015,28.45,8.85,9.52,123.3
09/03/2015,28.48,8.84,9.53,123.51
09/03/2015,28.45,8.83,9.48,122.76
09/03/2015,28.45,8.83,9.43,122.17
09/03/2015,28.42,8.8,9.35,121.02
09/03/2015,28.4,8.81,9.31,120.51
09/03/2015,28.39,8.78,9.16,118.59
09/03/2015,28.37,8.8,9.3,120.25
09/03/2015,28.36,8.79,9.16,118.51
09/03/2015,28.34,8.77,9.06,117.18
09/03/2015,28.32,8.76,8.97,115.87
09/03/2015,28.3,8.78,9.17,118.51
09/03/2015,28.33,8.83,9.45,122.13
09/03/2015,28.47,8.9,9.84,127.56
09/03/2015,28.51,8.93,10.04,130.22
09/03/2015,28.51,8.92,10.02,129.88
09/03/2015,28.53,8.95,10.2,132.35
09/03/2015,28.57,8.98,10.43,135.37
09/03/2015,28.6,9.01,10.62,137.9
09/03/2015,28.65,9.04,10.95,142.25
09/03/2015,28.79,9.09,11.29,147.14
09/03/2015,28.76,9.09,11.3,147.1
09/03/2015,28.82,9.11,11.53,150.36
09/03/2015,28.9,9.13,11.6,151.51
09/03/2015,28.86,9.11,11.41,148.84
09/03/2015,28.82,9.09,11.35,147.98
09/03/2015,28.85,9.1,11.56,150.84
09/03/2015,28.82,9.08,11.24,146.52
09/03/2015,29,9.14,11.74,153.52
09/03/2015,28.77,9.09,11.35,147.91
09/03/2015,28.83,9.08,11.37,148.22
09/03/2015,28.88,9.08,11.28,147.18
09/02/2015,27.31,8.64,8.74,110.98
09/02/2015,27.28,8.64,8.72,110.62
09/02/2015,27.28,8.64,8.77,111.22
09/02/2015,27.28,8.63,8.68,110.14
09/02/2015,27.25,8.62,8.71,110.39
09/02/2015,27.24,8.62,8.66,109.77
09/02/2015,27.23,8.62,8.68,110.04
09/02/2015,27.22,8.62,8.68,110.06
09/02/2015,27.26,8.69,8.97,113.71
09/02/2015,27.3,8.73,9.12,115.7
09/02/2015,27.29,8.71,9.07,115.14
09/02/2015,27.32,8.75,9.25,117.5
09/02/2015,27.37,8.77,9.4,119.49
09/02/2015,27.42,8.79,9.47,120.48
09/02/2015,27.47,8.81,9.58,121.96
09/02/2015,27.54,8.84,9.71,123.82
09/02/2015,27.6,8.86,9.83,125.39
09/02/2015,27.66,8.88,9.94,127.01
09/02/2015,27.76,8.9,10.18,130.3
09/02/2015,27.85,8.91,10.19,130.56
09/02/2015,27.89,8.93,10.34,132.57
09/02/2015,28,8.95,10.49,134.77
09/02/2015,28.17,8.98,10.71,138.02
09/02/2015,28.12,8.95,10.64,137.03
09/02/2015,28.25,8.97,10.82,139.72
09/02/2015,28.22,8.96,10.78,139.03
09/02/2015,28.24,8.98,10.93,141.07
09/02/2015,28.26,9.01,11.17,144.15
09/02/2015,28.61,9.01,10.86,141.12
09/02/2015,28.72,9.03,11.15,145.14
09/02/2015,28.59,9.01,11.06,143.66
09/02/2015,28.59,9.03,11.19,145.26
09/02/2015,28.64,9.06,11.43,148.53
09/02/2015,28.7,9.07,11.48,149.38
09/02/2015,28.65,9.02,11.15,144.93
09/02/2015,28.77,9.1,11.7,152.41
09/02/2015,28.94,9.15,12.13,158.42
09/02/2015,28.98,9.16,12.16,159
09/02/2015,28.98,9.16,12.25,160.09
09/02/2015,29,9.17,12.31,160.96
09/02/2015,29.01,9.17,12.35,161.57
09/02/2015,28.99,9.17,12.39,162.02
09/02/2015,29.02,9.18,12.5,163.52
09/02/2015,28.94,9.15,12.19,159.21
09/02/2015,29,9.17,12.38,161.97
09/02/2015,29.02,9.2,12.58,164.58
09/02/2015,29.08,9.26,13.1,171.53
09/02/2015,29.02,9.25,12.92,168.98
09/02/2015,28.99,9.25,12.89,168.49
09/02/2015,28.96,9.21,12.77,166.82
09/02/2015,28.93,9.21,12.7,165.9
09/02/2015,28.92,9.21,12.71,166.03
09/02/2015,28.9,9.24,12.94,168.95
09/02/2015,28.87,9.24,12.93,168.68
09/02/2015,28.88,9.21,12.81,167.24
09/02/2015,28.84,9.2,12.61,164.49
09/02/2015,28.82,9.2,12.51,163.03
09/02/2015,28.78,9.18,12.34,160.8
09/02/2015,28.75,9.16,12.15,158.16
09/02/2015,28.72,9.15,12.01,156.28
09/02/2015,28.69,9.09,11.58,150.63
09/02/2015,28.69,9.05,11.31,147.06
09/02/2015,28.66,9.04,11.22,145.82
09/02/2015,28.64,9.03,11.11,144.38
09/02/2015,28.62,9.02,10.96,142.39
09/02/2015,28.59,9,10.84,140.74
09/02/2015,28.62,8.99,10.71,139.12
09/02/2015,28.64,8.98,10.64,138.23
09/02/2015,28.61,8.98,10.62,137.91
09/02/2015,28.6,8.97,10.56,137.15
09/02/2015,28.59,8.96,10.47,136.01
09/02/2015,28.58,8.96,10.42,135.31
09/02/2015,28.57,8.95,10.37,134.64
09/02/2015,28.54,8.95,10.34,134.2
09/02/2015,28.53,8.93,10.24,132.75
09/02/2015,28.52,8.91,10.09,130.9
09/02/2015,28.49,8.92,10.11,131.08
09/03/2015,28.48,8.92,10.1,130.85
09/03/2015,28.44,8.93,10.12,131.07
09/03/2015,28.5,8.93,10.13,131.35
09/03/2015,28.49,8.92,10.08,130.63
09/03/2015,28.47,8.93,10.07,130.48
09/03/2015,28.46,8.9,9.9,128.24
09/03/2015,28.44,8.9,9.91,128.3
09/03/2015,28.46,8.9,9.94,128.73
09/03/2015,28.48,8.9,9.89,128.1
09/03/2015,28.51,8.89,9.87,128
09/03/2015,28.51,8.89,9.81,127.23
09/03/2015,28.48,8.87,9.72,125.92
09/03/2015,28.45,8.86,9.62,124.56
09/03/2015,28.42,8.87,9.67,125.16
09/03/2015,28.47,8.86,9.67,125.3
09/03/2015,28.44,8.85,9.61,124.47
09/03/2015,29.13,9.21,12.26,160.71
09/03/2015,29,9.18,12.29,160.72
09/03/2015,29.29,9.23,12.59,165.54
09/03/2015,29.17,9.23,12.64,165.82
09/03/2015,29.33,9.27,12.98,170.75
09/03/2015,29.44,9.31,13.2,173.92
09/03/2015,29.39,9.26,12.72,167.44
09/03/2015,29.2,9.26,12.99,170.48
09/03/2015,29.43,9.26,12.63,166.49
09/03/2015,29.36,9.18,11.75,154.67
09/03/2015,29.43,9.26,12.55,165.4
09/03/2015,29.48,9.26,12.67,167.13
09/03/2015,29.47,9.25,12.46,164.34
09/03/2015,29.45,9.25,12.67,166.97
09/03/2015,29.52,9.3,13.04,172.15
09/03/2015,29.44,9.27,12.65,166.73
09/03/2015,29.28,9.17,11.89,156.32
09/03/2015,29.1,9.16,11.83,155.04
09/03/2015,29.36,9.23,12.15,159.93
09/03/2015,29.08,9.1,11.17,146.28
09/03/2015,28.96,9.12,11.53,150.77
09/03/2015,29.07,9.21,12.13,158.86
09/03/2015,29.01,9.15,11.57,151.34
09/03/2015,28.91,9.12,11.46,149.62
09/03/2015,29.03,9.25,12.65,165.55
09/03/2015,28.94,9.21,12.29,160.56
09/03/2015,28.95,9.23,12.4,162.07
09/03/2015,28.95,9.26,12.57,164.3
09/03/2015,28.9,9.23,12.41,162.05
09/03/2015,28.88,9.19,12.11,157.98
09/03/2015,28.81,9.14,11.76,153.27
09/03/2015,28.81,9.18,12.03,156.79
09/03/2015,28.68,9.08,11.38,147.97
09/03/2015,28.72,9.17,11.94,155.4
09/03/2015,28.69,9.16,11.89,154.64
09/03/2015,28.66,9.15,11.74,152.68
09/03/2015,28.63,9.14,11.68,151.77
09/03/2015,28.6,9.13,11.69,151.78
09/03/2015,28.58,9.12,11.54,149.79
09/03/2015,28.56,9.13,11.61,150.68
09/03/2015,28.56,9.12,11.52,149.55
09/03/2015,28.53,9.08,11.22,145.6
09/03/2015,28.52,9.07,11.02,142.96
09/03/2015,28.51,9.05,10.75,139.41
09/03/2015,28.49,9.04,10.73,139.14
09/03/2015,28.47,9.06,10.88,140.96
09/03/2015,28.45,9.03,10.7,138.63
09/03/2015,28.42,9.04,10.73,138.91
09/04/2015,28.4,9.03,10.68,138.28
09/04/2015,28.39,9.03,10.65,137.78
09/04/2015,28.37,9.01,10.51,136.01
09/04/2015,28.36,8.99,10.39,134.44
09/04/2015,28.33,8.97,10.25,132.48
09/04/2015,28.33,8.96,10.13,130.91
09/04/2015,28.31,8.94,9.96,128.77
09/04/2015,28.31,8.95,10,129.22
09/04/2015,28.29,8.95,10.05,129.81
09/04/2015,28.3,9.01,10.44,134.87
09/04/2015,28.29,8.99,10.28,132.82
09/04/2015,28.28,8.95,9.92,128.09
09/04/2015,28.26,8.92,9.76,125.96
09/04/2015,28.22,8.92,9.74,125.64
09/04/2015,28.23,8.95,9.95,128.45
09/04/2015,28.2,8.87,9.37,120.82
09/04/2015,28.16,8.88,9.5,122.42
09/04/2015,28.12,8.93,9.9,127.53
09/04/2015,28.1,8.9,9.76,125.69
09/04/2015,28.05,8.88,9.62,123.69
09/04/2015,28.01,8.9,9.73,125.1
09/04/2015,27.99,8.87,9.52,122.35
09/04/2015,27.95,8.89,9.57,122.89
09/04/2015,,,,
09/04/2015,27.88,8.92,9.74,124.98
09/04/2015,27.82,8.9,9.61,123.17
09/04/2015,27.71,8.89,9.52,121.74
09/04/2015,27.68,8.87,9.36,119.56
09/04/2015,27.72,8.81,8.95,114.42
09/04/2015,27.68,8.77,8.78,112.26
09/04/2015,27.6,8.74,8.56,109.2
09/04/2015,27.51,8.78,8.73,111.23
09/04/2015,27.47,8.83,9.02,114.91
09/04/2015,27.48,8.79,8.75,111.45
09/04/2015,27.49,8.83,8.99,114.51
09/04/2015,27.5,8.8,8.87,112.98
09/04/2015,27.49,8.79,8.85,112.7
09/04/2015,27.48,8.78,8.79,111.88
09/04/2015,27.46,8.81,8.99,114.41
09/04/2015,27.46,8.84,9.15,116.5
09/04/2015,27.46,8.88,9.48,120.66
09/04/2015,27.42,8.86,9.38,119.35
09/04/2015,27.39,8.91,9.65,122.73
09/04/2015,27.4,8.95,9.9,125.84
09/04/2015,,,,
09/04/2015,27.38,8.93,9.89,125.71
09/04/2015,27.39,8.97,10.16,129.17
09/04/2015,27.43,9.03,10.57,134.45
09/04/2015,27.42,8.97,10.13,128.92
09/04/2015,27.43,9.06,10.82,137.71
09/04/2015,27.37,9.03,10.67,135.6
09/04/2015,27.38,9.09,11.01,139.98
09/04/2015,27.36,9.08,11.08,140.81
09/04/2015,27.36,9.11,11.23,142.74
09/04/2015,27.37,9.12,11.35,144.31
09/04/2015,27.4,9.16,11.62,147.7
09/04/2015,27.41,9.19,11.84,150.65
09/04/2015,27.42,9.15,11.68,148.56
09/04/2015,27.44,9.15,11.55,147.03
09/04/2015,27.45,9.15,11.5,146.34
09/04/2015,27.46,9.17,11.86,150.97
09/04/2015,27.46,9.18,11.76,149.7
09/04/2015,27.45,9.16,11.44,145.67
