date,description,moneyIn,moneyOut,tx
2016-07-10 21:58:06,PAYMENT SENT,0,0.02015528,34eee0e887a35161cf6c06ef4d0b7fb82241a9e0e39fd2df3bb46c26461071c4
2016-07-10 20:39:06,PAYMENT RECEIVED,0.0043,0,080023f60faab520dff318a247210d193831a6428d2b8fa139c9440e4ed04d4e
2016-07-10 19:15:25,PAYMENT SENT,0,0.0121,274e6a3771e8d97cd797c7a5d0b45b0a25d0837aea5636453351e03ce36ee488
2016-07-10 00:45:40,PAYMENT RECEIVED,0.017,0,a755f5f935a4e0df9ac9d6b384f028ef4961d34fdf0b332b6baef9b4dcf648ee
2016-07-10 00:37:17,PAYMENT SENT,0,0.0022,92a6797936a4b2678a015214b6968f52044e0def518b6ceb4a37762b77f9b8c8
2016-07-09 23:36:21,PAYMENT SENT,0,0.0017,bcb605e9169f2dd41499abe60f38acfdb124f35be7f86e672c11b8cbfb67d781
2016-07-09 10:49:30,PAYMENT SENT,0,0.0027,4ee25bc0db90f9beb31fcfaf7dc993b2e7edc70f8f01ff3d0ddea79356ec44b8
2016-07-09 05:11:02,PAYMENT SENT,0,0.0071,6a9734be51f6a36acfae53948190b2eb21e48e6a061fb601f724b86c5c9344c5
2016-07-09 05:06:33,PAYMENT SENT,0,0.0025,968218ad691fcd81f617e7408c0eb1b9803a4a7a15c5aedfa5334cfdd7b47c5c
2016-07-09 04:46:54,PAYMENT SENT,0,0.00421634,ab0f017bde77d6eca9d4ab349cb23ab0adc5ef72d16394c73de2c5338f02b2ca
2016-07-09 01:11:35,PAYMENT RECEIVED,0.0199,0,153f55255a3dc0cbc824cca509cd2fe38669b26f9fd4f5b21c495b2a6267a720
2016-07-08 20:04:59,PAYMENT SENT,0,0.0076,bf9a18fb2805812b72397f84d8b9fd50da13ecc0e03bb32f3dcf0e91d1019a62
2016-07-08 20:03:22,PAYMENT RECEIVED,0.01907162,0,5a26e1da50ed3a28e10336a40d1f5a5bdbbf73ee33d7caa516dc9042810be582
2016-07-07 23:26:09,PAYMENT SENT,0,0.0020047,6a71fd7e0f55596c6e61447c3f4993e0eeae2acad31d4af8dce60c2dff5e5c12
2016-07-07 23:21:01,PAYMENT SENT,0,0.00133385,635f29c6ae1b8a0a42fc776fefe553be9966bdf371622990bf66e55ec5ceea91
2016-07-07 22:25:26,PAYMENT SENT,0,0.004,adef6e2e1859b696250b8be9d21a8628c364a39680f2ee64ccbab76efe7801ef
2016-07-07 22:20:26,PAYMENT SENT,0,0.0037,6fe521b7a6d295a8a094b7da17a9f5ca3a12b485dbe4d56fe93f203f2d51ded3
2016-07-07 22:12:06,PAYMENT SENT,0,0.0043,44ad7e4d1fdc5dc2ea2e2aabe62c60285f302dce9a9c2a58f52b0986c6a2913b
2016-07-07 22:10:44,PAYMENT RECEIVED,0.01533855,0,e6c482b3c17ff85e0d10a5ec51b684870dbc3d2497a9e61a0f4127b04be643d2
2016-07-07 22:04:05,PAYMENT SENT,0,0.0010001,ef005626a4b35cdcdffb223275c78677763ca5e850e188a0a15f6d410e4f1f19
2016-07-07 22:00:29,PAYMENT SENT,0,0.0031,87adf8af102064e944448a5fdee5388b63efe82c5adb5abfb1e0ec10a46def53
2016-07-07 21:57:33,PAYMENT SENT,0,0.0038,84483fd66b29148802f55badb28741a4952103215534d2d3b9de7b8d261dd7b0
2016-07-07 21:49:59,PAYMENT SENT,0,0.0045,161b7123c0374212eee3f9d65ff3c67f94ffc03b990c939127bc3c422851b7eb
2016-07-07 21:48:33,PAYMENT SENT,0,0.00332556,a21fb141e1b19419ac9c3614cfadbdf6a24bde57f33d2373c1b418d0073aa84c
2016-07-07 21:44:23,PAYMENT RECEIVED,0.01572566,0,417f72460639b5169dc888543cc232f579a423a33ca37924a661f7b4753007e0
2016-07-07 17:30:23,PAYMENT SENT,0,0.00077592,c7e4ac8ab9c8cec469394523bc161ad199fdeb7614457a4dee48124edb583d05
2016-07-07 17:29:51,PAYMENT SENT,0,0.0033,a69ea79534a533cc03198ace76213ac481e2f1bb3d5e759421479d0b0de7df99
2016-07-07 17:21:37,PAYMENT SENT,0,0.0046,c8aa38a633cdb71e8c0449c9e35d9f0697d303cc8225fdfb606a4df89d3833a2
2016-07-07 17:13:50,PAYMENT SENT,0,0.0041,3c25739339db53c8e9f058901907d472af00b3db99384386e3014ea4e3260362
2016-07-07 17:07:19,PAYMENT SENT,0,0.0057,d4f8d7eed74f7e82ede955c0f2c622a78ef842474bbc96b472c6bfd8176296a7
2016-07-07 17:04:44,PAYMENT RECEIVED,0.01847592,0,81a081086b8ef491698cf477629e559b2cd8c5a32db3d82c2c6875107760b9f5
2016-07-07 14:27:53,PAYMENT SENT,0,0.0035,c01dbe7e47d3dc49e153f92288af84e69d91879d70c3b6e8fa6cd5168ac01f28
2016-07-07 14:12:44,PAYMENT SENT,0,0.0065,da7a2e90212561a4d0671dc795865716444ace7434b03e7b13a9cdd792616750
2016-07-07 13:26:35,PAYMENT SENT,0,0.00130658,7603e9475199c2a8debde809d8d0b445313e2048cbd5ead88674e4f85fa03499
2016-07-07 13:26:14,PAYMENT SENT,0,0.0047,0860a09a3858ad680ccf2135cb5f33b2631deb631e3f20114be285d666c13727
2016-07-07 13:17:06,PAYMENT SENT,0,0.0046,3b2e449344477d95c723faa85ee43cc0b823923f0726062534da8220cfcb370c
2016-07-07 13:13:26,PAYMENT RECEIVED,0.00600658,0,e632a8acd004e4f1491940f9e8f58e1736de2a19c47694d4ef5e7e05e9121754
2016-07-07 13:04:57,PAYMENT SENT,0,0.00163568,66da3ed19101628055f19ca2086060d720eb6aadaa41b2d25e3045c4b870f0a4
2016-07-07 13:04:21,PAYMENT SENT,0,0.0051,f1ba096ad50220f1d2f41a4909d30644af5170a0f0b9d9a77c92a9638c147e5d
2016-07-07 13:01:45,PAYMENT RECEIVED,0.01113568,0,a4e8e02b0dc9eb50110782e6bb56458353297513eb1b221151597ca009a3f2b4
2016-07-07 12:36:52,PAYMENT SENT,0,0.00161429,39ec753cde07288b5305d29e8dc8d9988ec74ebe91bc2f4f857ca68885328537
2016-07-07 12:36:21,PAYMENT SENT,0,0.0049,c4127e41d74b4db3f72d6f488155edb9079b101d5efd5426674f60c1a1cb4c81
2016-07-07 12:21:23,PAYMENT RECEIVED,0.01671429,0,0bab04bf42a43921afe5b5e9562ba43fc391816b0ace4c32dda331ad9fecc443
2016-07-06 22:53:08,PAYMENT SENT,0,0.0007,62860542cde54852de86cbd0d46487a42eebb0acc305c286a0060ec9f68d2851
2016-07-06 22:21:46,PAYMENT SENT,0,0.0049,c5c74538c9a1ede2ec56389616f96f8c262e84fad0def931c3b6507e04131960
2016-07-06 22:21:46,PAYMENT SENT,0,0.0049,1a39ab41172260b9c8aa60ebcbc89c2a34e464cee3bedc87a5bc2da79b5614f7
2016-07-06 21:42:15,PAYMENT SENT,0,0.0018,0e043c97469c6d344f1ac2ef458f69c317b87793068e3f03aba4857703dd2ec0
2016-07-06 21:42:15,PAYMENT SENT,0,0.0017,0cf0b21cba208720ac34c542c38e62aace98a16c032351dafef4d053b569f38f
2016-07-06 21:42:15,PAYMENT SENT,0,0.0014085,63598d8a1b430e92e9b08f52530c76e48e34511ab1824cee8ced58d55b52f5c2
2016-07-06 21:42:15,PAYMENT RECEIVED,0.0154085,0,cd46c721a3342bf4e850ac0900b6ce6fc4a6f216a3a3fc81d25db89ce8764247
2016-07-06 19:54:34,PAYMENT SENT,0,0.0041,04208ad4890160b8f2445acd23ea6a9af0111e0bfa06edb9c2b721fd1702b299
2016-07-06 19:54:34,PAYMENT SENT,0,0.004,0e44b59a96f041a6e8aa892ab2015ba1bb192a3346b676fb1bb5cc30a28379fd
2016-07-06 19:26:53,PAYMENT SENT,0,0.0016,bf4bcafa1233f8c9f5b2208ea146e14a7edbb9521c18b2a1c6027699190fdfc6
2016-07-06 19:26:53,PAYMENT SENT,0,0.0015,28ac09581e6e1761b94090a7d59aab5617b66d21f8a0ae2f47d26a47c1ed6d6d
2016-07-06 18:59:20,PAYMENT SENT,0,0.0041,241f62b42df8c052bd94617e3b05606913d17e525880ab4f581cb0d8c5156c10
2016-07-06 18:59:20,PAYMENT SENT,0,0.00150469,2a25002561df309bb253dbe2d85d43758bd1fcb1c824fa3d406c0a728a9c5117
2016-07-06 18:59:20,PAYMENT SENT,0,0.0049,70fe47e0aebbb78f3c0baedec2d603480263e26bfe1d8e38d9f9ca4153ba2752
2016-07-06 18:40:41,PAYMENT RECEIVED,0.02170469,0,ba2109748c3105f2cd7d72150dad12479ebf69b4b823fb699ee5df8163f2598f
2016-06-30 20:48:33,PAYMENT SENT,0,0.0051,b0b645a8b806f8d377b617576304415be1d287f13052ae7c78c4afb885e0df34
2016-06-30 20:21:30,PAYMENT SENT,0,0.001528,e02f48fbcc48092fd94e2d1e84ceb0881d318889ddd8648ca0571ce5100c1557
2016-06-30 20:18:56,PAYMENT RECEIVED,0.005403,0,7f65f989725716d984a1057fb815b4a67e1ef004882f4b8941798a0dfb3d67ee
2016-06-30 19:14:13,PAYMENT SENT,0,0.0065,195d889ad2b1d47911a5891163c1a0a0f200a1d86cf23e508be3b3fffa7a24a2
2016-06-30 19:09:42,PAYMENT RECEIVED,0.007725,0,f704db4bf2bb7116eb6f451326b3e80b33f8a90fee953097306da25021264c6d
2016-06-30 19:04:58,PAYMENT SENT,0,0.0016,5b5297e9e208d2de04a467cc2790617748313debb74c568d7afb28ff8c2bf7ff
2016-06-30 18:57:56,PAYMENT SENT,0,0.001591,28af9f46455f98fda5bafebd2cf357f20d7085c14edc2700d0dc405c21c8f679
2016-06-30 18:57:23,PAYMENT SENT,0,0.0045,c2213982f743e0bf9d12ebab4d42e72fcf26d8000cf44ce07f9d471a6a375ce4
2016-06-30 18:55:46,PAYMENT RECEIVED,0.007691,0,365c427a278d78dd4a6ac5f713d55ba06e7a78da249d8e5f456021ef2c3e4050
2016-06-30 18:47:18,PAYMENT SENT,0,0.0032,7cf07a27f877b3c7581390aa7bd48b4a006cd26db6379502fed03de7f0e6bda4
2016-06-30 18:46:59,PAYMENT SENT,0,0.0014,c81ad5ffe29e52937ada60a73d86dfc781d5b8b940c5ac4326f5aecc9ae9f4f1
2016-06-30 18:28:27,PAYMENT SENT,0,0.00150771,a8a23c5ff2cf0d4ca61e78145ce051e9177b83efe61ad55b678cf841ea5ad6be
2016-06-30 18:27:52,PAYMENT SENT,0,0.0051,ed0bf33a3681f86e03433daf826872ededcb8a0dfd96690740cc2398ea534b97
2016-06-30 18:19:08,PAYMENT SENT,0,0.0043,d4952b5979d08be56cdd17659e43408c6fbc35762761f259f22ba2e9e05b7b7a
2016-06-30 18:18:23,PAYMENT RECEIVED,0.01550771,0,c2f79c78a2485e60f35e3ecf2361f6e63eea78cf2e22c6a528e86f956aff2507
2016-06-29 23:35:57,PAYMENT SENT,0,0.0029,ced76082bc51512bbaef7bc80d2ca65135dda0e1d871006a07edd69e92d64fd4
2016-06-29 23:28:07,PAYMENT SENT,0,0.0042,a4a2f40d60e51c9d28750fc9dac3894c5d05e08716590d89d4233c59b1928b1e
2016-06-29 23:24:26,PAYMENT SENT,0,0.0051,b03b5d5055d75ec4eda699468637bbe51a9b07b3f0747010bdeaad83c2124982
2016-06-29 23:17:46,PAYMENT RECEIVED,0.0099,0,b1bacca3638a6aad1e2aba4b62fa95b91227dad6074dc520cf034ecb491bf9d3
2016-06-29 22:38:17,PAYMENT SENT,0,0.0015,bdbb3e020cc4bbdfafd37b526abe9a17b09798a980c6759d16fcca3c738ad09b
2016-06-29 22:28:59,PAYMENT SENT,0,0.0043,89904f4edf1781b1eb22ed874dc909a5a350e19e57ad26b600161c9a877ae882
2016-06-29 22:23:53,PAYMENT SENT,0,0.0059,e10b2a19f38a1c0bd821271ba19c7f5b1e913794d041d9c8eb91ce41f306df1e
2016-06-29 22:11:53,PAYMENT SENT,0,0.0065,2dc4871e77b577b27ac8d5355713645967b9c9c3293533de2eb93ab1866125c5
2016-06-29 21:40:37,PAYMENT SENT,0,0.0016,a9c222a8f927e8e7b5dd7da5253b530dcb2cceb2978c8aa5f70960507171658e
2016-06-29 21:40:02,PAYMENT SENT,0,0.0017,683f027df4a5667ef19745c3b2143b3697ad0834fd2ecf147119947fc8e7e5dc
2016-06-29 21:37:31,PAYMENT SENT,0,0.0049,f95883da9e6179ca2887a207f87d996aa1db9ab7dcdbea80eb9636bbbc4aa5bc
2016-06-29 21:37:10,PAYMENT SENT,0,0.0017,c064145bc3c393424b3a3bde1dfa660ce301bba315e5be8d3bad917d9b594ba8
2016-06-29 21:15:12,PAYMENT RECEIVED,0.0304,0,041102d5bb8aab1363b42ade83c587c33addb68b372152b1edca558d290cb822
2016-06-29 20:59:07,PAYMENT SENT,0,0.0037,1807c8470f673b06559efe517d1b0f60014ca680558b2c8eda6286069da15d99
2016-06-29 20:58:45,PAYMENT SENT,0,0.0015,c51bd298630e35661ed3b8647f8bfbfe008756be2c5014746c4ae9db86fbc403
2016-06-29 20:51:34,PAYMENT SENT,0,0.0015,3b2e55b136af5594b5208336ced293835898a4a38bb0f0ceb6adf267fd46b7ec
2016-06-29 20:44:06,PAYMENT SENT,0,0.0016,a978ed957578d4d760929fe15d0670c191c3933852f110a7fb3a9fef9c268425
2016-06-29 20:42:38,PAYMENT SENT,0,0.00159765,edd2f415624e0e53d790edda653bb0510be441caf061f4ebfe497307c8dbe7a8
2016-06-29 20:20:28,PAYMENT SENT,0,0.00485,e486c0882a6917e6630e36f3fc7e59d4304dac454e6c7d47085939f694eb2626
2016-06-29 20:11:42,PAYMENT RECEIVED,0.01474765,0,1bd8e7cb8c9e3f77ddf212e8b134fcd6db85d19f27da2bf9cf6835dde37cd2e1
2016-06-29 19:45:53,PAYMENT SENT,0,0.00147621,bbe7632dbbd296bf2013a6e2daaa7a36b36f9985e2318be9075a44b20246708e
2016-06-29 19:45:30,PAYMENT SENT,0,0.0048,80558c6289f4e978bf8a35620546c91bae3f3004d80067e4652e1dfffca2fdc1
2016-06-29 19:36:48,PAYMENT SENT,0,0.0048,5e7374e45deae8353d2f5e03e7af1f350bb68d5b010a2eeb6da40d9bdccc54bd
2016-06-29 19:31:15,PAYMENT SENT,0,0.0053,67900c570d4311acfce4a7882997577d44b75a66a165bbc796f3185ec413dad3
2016-06-29 19:24:02,PAYMENT RECEIVED,0.01637621,0,a535e8bbe7a02ea18bf7946d0977ae1b83875d25b99c10638302949de4585596
2016-06-29 15:32:41,PAYMENT SENT,0,0.0018,e9d9ddc2ac81f5d468b1b6e3f63206892c6a6b08badeac8ebc33eb88ae83e6d6
2016-06-29 15:32:30,PAYMENT SENT,0,0.0015,5f982ffdbb22243fa6aa5e41210cb868d5b0f2e498b09cc053929f754507d9e8
2016-06-29 15:07:46,PAYMENT SENT,0,0.00155549,e1b1d1a384ba53bd89f3ffa4d79d7d68d0c8c8dde9f75ef44f7e381b964d20e6
2016-06-29 15:07:19,PAYMENT SENT,0,0.0045,714ac4859ccf90cbc7362319d16a55eef5b29a057160e503b5f3ad8c3fde0d7c
2016-06-29 15:01:53,PAYMENT SENT,0,0.0046,5b7514ec2de85863b7d0bd0a9d6433046d89a68f0873083d9527b60a44eaec0f
2016-06-29 14:48:11,PAYMENT SENT,0,0.0061,193c9d45631386982f44c5c16c52da8afd3116933798981e7ab9b78f63df75c1
2016-06-29 14:46:03,PAYMENT RECEIVED,0.02005549,0,25082ac70a4b4a6426dd47e54a2dd2521be691b970914e91e530f093d0c8bde6
2016-06-29 00:30:00,PAYMENT SENT,0,0.002,91c79c5c58b352507843130da50f5fedfddcdb8dac4975076728d04789e9e512
2016-06-28 23:51:21,PAYMENT SENT,0,0.0056,f74ea36c643d637f250edb26c49b4a9d23e9b25bbd873517e06f84e252b15179
2016-06-28 22:43:47,PAYMENT SENT,0,0.00142737,55f3aaeaea05ad042065b2022f66f3e5bf908ec42d90bb1f75203d12d77ca40f
2016-06-28 22:43:05,PAYMENT SENT,0,0.0043,bc3f6f285c9995499dcc842de1ba971273f527d4a31c3b965dd8aca7da91a498
2016-06-28 22:25:07,PAYMENT SENT,0,0.0043,f24755494af85d428add701eb2128572f26beab99b52b95ed7bc81151b5137cd
2016-06-28 22:24:22,PAYMENT RECEIVED,0.01762737,0,d70df5175fdd2909804fb19add92c831fc41f362597f3d71a52322caaf1ea4f0
2016-06-28 19:29:34,PAYMENT SENT,0,0.0054,6af81f0e3c18c61dd55c535d2a3802da31d5a741142d5dc2e07a38c04d1a15e5
2016-06-28 19:03:32,PAYMENT SENT,0,0.00149863,f62e723ebb73a3b1374ef93e1cc1468cab2cba73f9ad8bfb50d0b9e9a92bb5e2
2016-06-28 19:03:02,PAYMENT SENT,0,0.0048,a150088ab987e66cbfc3a5264be38d187b695df9faf57a85ce9a1cb662398400
2016-06-28 18:59:38,PAYMENT SENT,0,0.0043,73978859b5bb4f364a53781fe10bdf5cd0025e392f8493b4ba7cb9f23693085b
2016-06-28 18:59:22,PAYMENT RECEIVED,0.01599863,0,5605955298e552901eea806483c08786d225135cc32700497c2286f4e879f62e
2016-06-28 18:30:15,PAYMENT SENT,0,0.0041,e8eb868a1311ceea6a25f1bee533ffac5a16fb66deb6ab9c20c1f08e93120576
2016-06-28 18:05:24,PAYMENT SENT,0,0.0018,516630df669f6a381695821c521d1db51246048c2d50bf7dba0d873463d72b80
2016-06-28 18:05:05,PAYMENT SENT,0,0.0043,e1cda6a2ae9f5c170f4483585aa6b638f364d6d7360d4b4614a19fefdad1a770
2016-06-28 18:02:04,PAYMENT SENT,0,0.00143022,07fe74ca9ed8c2d2f55e70ca0ce5157e236b444d4cd6088924be28aadac4ebbe
2016-06-28 18:01:42,PAYMENT SENT,0,0.00435,a62b6bb800dad2400cccb580668e4663d6e79c3bf28727c3d028628ee38e5f9a
2016-06-28 17:55:02,PAYMENT RECEIVED,0.01598022,0,a35775c607865d1132da0d8d9bfc6de2b62e99a4aecf1c591e33698006fb33f5
2016-06-28 17:42:20,PAYMENT SENT,0,0.00145,97c8c20b86129a4f3249b2c2de58af4225d6d136e65ad727bc7f533c969eecc0
2016-06-28 17:19:27,PAYMENT SENT,0,0.00475,5eb2621d183b3da0bdcd1a575bb6176265be0eac67305ca12b0d62ebef39c399
2016-06-28 16:30:54,PAYMENT SENT,0,0.0015,812b89ecbf899fefe04c79f278e5d979805333dce21ed7f0bb78523b6ef5c6ae
2016-06-28 16:30:25,PAYMENT SENT,0,0.0052,eda00565291f25ff17a0c018f82e710aa897eeceab51ed47ee74b84ffe1992cd
2016-06-28 16:13:47,PAYMENT SENT,0,0.00145553,88997f1871624e47529ee6493df51688c737444ec71c486fc9b93ccda378e86b
2016-06-28 16:13:06,PAYMENT SENT,0,0.005,b6066891924b97e6f1c5a036bc8d7ed35c104aa37cb629d8f0b9f6ad1084fc41
2016-06-28 16:12:22,PAYMENT RECEIVED,0.01935553,0,dbf4c0905fc151693fe41056812c8932819f83c6a16bc932f090b4d5bce95a2d
2016-06-25 23:54:32,PAYMENT SENT,0,0.0013,16164dd5c5a03c198f66dc0786f7d6d7413e915cb072967f778168a73d0b2319
2016-06-25 22:58:01,PAYMENT SENT,0,0.0033,87d5c5be2f25d59424dd8a103d5e9a15a39ebf8de0a4da3f25622165675aad24
2016-06-25 22:39:23,PAYMENT SENT,0,0.0048,0847c5a15972079c9b7d26abad188d7153a61618a81bca75dc5947ae89232de6
2016-06-25 22:32:54,PAYMENT SENT,0,0.0049,33850028b10730137f682976c98a758165f19082c8f653d331609f638d21d6bb
2016-06-25 21:59:23,PAYMENT SENT,0,0.00158418,ec2e35818862c64f3626fd75fa54bb158fa772f94378b0f726cfcbfd1754febe
2016-06-25 20:51:42,PAYMENT RECEIVED,0.01588418,0,071e8c6e15dd3c6ecb0088451e35586ee8233cf7210804be83a586117819a6d2
2016-06-24 19:51:47,PAYMENT SENT,0,0.0018,53a0624ce47bbc85ae412b0b03ca3e8cfa499ba85e439f83d63f7b82def2e0a5
2016-06-24 19:47:59,PAYMENT SENT,0,0.0017,3fb0664ae1dd50c314b30b27deab0f1c62d47ad352b8ba0ba359bdb6b4f36e3a
2016-06-24 19:05:33,PAYMENT SENT,0,0.0096,26f3845eb74e0b6aeda8d902350b367f21703f85b69ea8e654806e08bf296f11
2016-06-24 18:58:22,PAYMENT SENT,0,0.00150653,9820b5efd6525b689764c8c09814b9f8e56d44b65f4b9a55f1ffa1580de4ee6f
2016-06-24 18:55:13,PAYMENT SENT,0,0.0015483,ad7d6e5556ed581eb81dca282108d2f99c0dec798e41ace7e84f61043c188bd0
2016-06-24 18:34:40,PAYMENT SENT,0,0.0047,e217b74504cb37d048cf7cf7d8b02f274c55e0b06f541524ec2002bfe6a1cf30
2016-06-24 18:29:22,PAYMENT RECEIVED,0.02085483,0,2b2e1036fd01d1d4a20da84a52eb3fe49226c0e121a27aaaceb3e64222aa60ff
2016-06-20 19:11:00,PAYMENT SENT,0,0.00146,edca1e7d986068cfc978ed1303c1361a29a6b72a8167515b4153403053104408
2016-06-20 15:52:32,PAYMENT SENT,0,0.0046,a99620676c511a4ea1ab966d7e36b086cddb71e649b716a2b6b6cf944c857629
2016-06-20 15:51:56,PAYMENT RECEIVED,0.004618,0,32a2216d2178bbed11a45b15e27a7310ef99e9c027774e261c01037af518b64c
2016-06-20 15:42:33,PAYMENT SENT,0,0.0055,4f1be3130eab7b5cd9ea8f1304ede41a1172df079102d6a31dbf9c959c631454
2016-06-20 15:41:40,PAYMENT RECEIVED,0.006942,0,70f61ba877648afa0cc865fe3d3fbeb25d30301cc98a991009b7de074dbefcab
2016-06-20 15:11:18,PAYMENT SENT,0,0.002,05b6929e51b8852b8f845c2d649842eeb676ab76c8123dd4354e5a1dd3a89dc4
2016-06-20 10:25:30,PAYMENT SENT,0,0.0046,f93e95376cffa050e1f4f54f2e6b0c42c9c9215508db9d0c160554e14ff69735
2016-06-20 10:21:33,PAYMENT SENT,0,0.0049,3a70e42a4fca225746adaf65ce4f4a6f6280f21d00ba1668f37acd03a88074e6
2016-06-20 10:02:35,PAYMENT SENT,0,0.00149115,bbd8832e58e94bc0c7d10adac6ee9fcc2e5ce488cb6b0e2d7af746071dcae8be
2016-06-20 10:00:24,PAYMENT RECEIVED,0.01299115,0,ea24bdf06d5204918b3ae8124cb759d5bd28a3ca4acadd18e52bcbad233adf22
2016-06-18 19:42:54,PAYMENT SENT,0,0.00093307,7617b74a08b8c335fd85acaabadbe124ed95d05d39e6d1b4e35304e0a059d473
2016-06-18 19:23:01,PAYMENT SENT,0,0.00305,5a08edbaf1e564ac67bbe32870453fd7c117c8f0fcef0b124ccef212b623beff
2016-06-18 19:17:18,PAYMENT SENT,0,0.0047,681e3ad3cd54b43b3a35f0a025386e70e29ee91521b9085cb68bb11e8f206ac0
2016-06-18 19:08:59,PAYMENT SENT,0,0.0041,0d32ab5545a9123f320ae95054b7b116a19935447b6d6b2d06f2ef035cfea03f
2016-06-18 19:03:23,PAYMENT RECEIVED,0.01278307,0,236cf48b1b44b42fa4c4f3968e396f88e0966f46227adaf45736d95164c8ab36
2016-06-18 13:45:02,PAYMENT SENT,0,0.0015,8fa941d5772af0a7fd9b2e63fd90c8e97d17f484b25d62d0a3dd93519033ca60
2016-06-18 13:42:09,PAYMENT SENT,0,0.0015,7020f97c5ba01a522cc509d2933a405bb244b00d5e136569692ea269f2a089c0
2016-06-18 13:26:59,PAYMENT SENT,0,0.005,bb9698128a9c2dd3d0956c2501f132f90e7c2bfd5db390c4f6e877c4656135d4
2016-06-18 13:20:01,PAYMENT SENT,0,0.00149085,dcaa7df06e66146f5f3a6eb2cd068794f04e9c326d81cd3d1842176ffc4cdaf7
2016-06-18 13:19:14,PAYMENT SENT,0,0.0049,3c86c0942d442707a6ef565df77443c04892d8499a5ac2d1caff4fea9ed1621b
2016-06-18 13:18:42,PAYMENT RECEIVED,0.01439085,0,73c0fbc817e81aeeb926c669989b540a5242bcde729d312753ca388d15dc82d5
2016-06-17 20:54:10,PAYMENT SENT,0,0.0035,c2570f6175c204efe70f52c80cd72fc19d0d516ea090a990f5e85e4412303a82
2016-06-17 20:45:58,PAYMENT SENT,0,0.0045,5c5b6edaa260aeba3335ebfd44ab280effe5419a96746233b1fffb9ec06e6487
2016-06-17 20:37:09,PAYMENT SENT,0,0.00156088,4f6b3bd58d049c8c60717f87c5537c92bff4e1193870642de194f66457099dcb
2016-06-17 20:36:36,PAYMENT SENT,0,0.0049,9a8f67501e37e5b2677af5a98c9febfc2fb5ad8f5536cce4b23dc5556aa83827
2016-06-17 20:35:41,PAYMENT RECEIVED,0.01446088,0,83a81f2ae0e54ea684ba52f53ec42ba90f36562ca9a18037f9a4d6755abd141b
2016-06-15 15:25:06,PAYMENT SENT,0,0.002,166cfd03a0bd68a7974550d002b6f9b45c890fe62e998bc8e46fa0515cda1e10
2016-06-15 15:21:43,PAYMENT SENT,0,0.0016,4a7a3eb32b2717426652cfffe3633ae810be91586bd33365a3b64f59c44cf0ed
2016-06-15 15:13:37,PAYMENT SENT,0,0.00156071,b39c6427da270b93aa62bc49d3e3602d261392741c5826661c1da7b3352cfa71
2016-06-15 15:13:10,PAYMENT SENT,0,0.0049,fc07b00f9b9bcee9ef2f76421b658425e9b317169e064b7a1bc698c4845b71a2
2016-06-15 15:05:35,PAYMENT SENT,0,0.0043,731c03035e56b51ca3e346b9d9d6951a6f8b394f02deee402fbc5e415be35c97
2016-06-15 15:03:03,PAYMENT RECEIVED,0.01436071,0,9704fd7508b1a269f89788c56acf9ae7e82ba67cdc6f707f36719332451e741f
2016-06-15 13:55:40,PAYMENT SENT,0,0.0012,574c3361abcab86582a5b52fd2b1653b229a241128ebd0fb1a0f95651ce87733
2016-06-15 13:55:07,PAYMENT SENT,0,0.0053,2626fa6f42309efb7609aabb23da895ef17295e615ab54eb30589f4a8c9da073
2016-06-15 13:47:53,PAYMENT SENT,0,0.0045,ef1f049a18873cc128d4b633c2df3ab810b0c8a26b93c009b050e64b5c615bbe
2016-06-15 13:23:20,PAYMENT SENT,0,0.00147596,c719a9e6cb5c9cbf0351170b5854f8c5d4351e32dff6f1345dde022a8dfa3c07
2016-06-15 13:22:46,PAYMENT SENT,0,0.0052,24e456868e0624369c49c584a2f4c246cb33470c0fed8c09129e5ed156c25eb1
2016-06-15 13:22:21,PAYMENT RECEIVED,0.01767596,0,b8ba1c4e563bd95304d08e8734260df066e03932e864bcb2b665f268061ee4d2
2016-06-13 21:45:07,PAYMENT SENT,0,0.00125246,bceb77285b8c18b122ae04c9caa5d90ff745a31e16d5a97b8870be3451c5a669
2016-06-13 21:36:19,PAYMENT SENT,0,0.0057,efbe86e2e264ba34e47d0e96d0e41955a00674ce1c1b2873d6d4c7e2bfd26c86
2016-06-13 21:31:01,PAYMENT RECEIVED,0.00695246,0,fa1af54500efa0dc9368a793c9db0a355fbe8c52af2e96b4a548079057a7b5d4
2016-06-13 21:26:19,PAYMENT SENT,0,0.003,d5b7edf222fc7d11dc7b52175e57c0c310e5ea7c8556954ab6f06b9a704bbd6d
2016-06-13 21:13:11,PAYMENT SENT,0,0.00157758,b3276485a407f5f42616656093f4ab7731aed9a854ad1ea3411dbcc24dedb1bb
2016-06-13 21:04:20,PAYMENT SENT,0,0.0045,9919eb32a8f4d554a6cac25029883d370a7e0c536fcf50d47b5d938c9d16862a
2016-06-13 20:53:32,PAYMENT SENT,0,0.0053,5eaaf13eab9f84422e6976d9c1b435c485dfa84f52a4889ee4b8a12febfe4a5d
2016-06-13 20:51:22,PAYMENT RECEIVED,0.01437758,0,0f0bfab6f4c42b97660a6df4822dcda1f1ff99aa27837787e13176f401d3d5fe
2016-06-11 19:04:35,PAYMENT SENT,0,0.00135,a5060ef5ae1be4468f07730ea1b194f60d2baa3cd678867285d48756ea94e2f6
